Assignment Week,Source ID,Canonical Source ID,Title,Provider,Resource Type,Original Role,Disposition,Primary Instructional Location,Relationship,Requirement,Inline,Exact Backlink,Additional Course Locations,After Resource Action,Reason
17,microsoftWindowsConfig,microsoftWindowsConfig,Configure Post-Installation Settings and Personalization in Windows,Microsoft Learn,Beginner Windows client learning path,Required · Computer setup/configuration foundation,RETAINED + INTEGRATED,"Week 17 → CETa Lesson → Basic operation, setup/configuration, and stand-alone versus networked computers",Taught in,required,YES,learn.html?week=17&stage=ceta-lesson&lesson=0&section=concept-4&from=media&media=microsoftWindowsConfig,,"After using this resource, be able to explain or apply: Document configuration changes and distinguish operating-system settings from application/driver configuration.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
17,pyserial,pyserial,pySerial Documentation,pySerial project,Official project documentation,Required · Host-side serial instruction/reference,RETAINED + INTEGRATED,Week 17 → Career Lesson → Use pySerial as a visible port → bytes → message pipeline,Used in,required,YES,learn.html?week=17&stage=career-lesson&lesson=1&section=career-w17-use-pyserial-as-a-visible-port-bytes-message-pipeline&from=media&media=pyserial,Used in: Week 27 → Career Lesson → Automated test is still a physical measurement system [learn.html?week=27&stage=career-lesson&lesson=1&section=career-w27-automated-test-is-still-a-physical-measurement-system&from=media&media=pyserial],"After using this reference, be able to locate, explain, or apply: Expect partial reads and define what timeout means for the test.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
17,saleaeAsyncSerial,saleaeAsyncSerial,Async Serial Analyzer — User Guide,Saleae,Manufacturer protocol-analyzer guide,Required · Analyzer configuration,RETAINED + INTEGRATED,Week 17 → CETa Lesson → UART shares timing rules instead of a clock wire,Taught in,required,YES,learn.html?week=17&stage=ceta-lesson&lesson=0&section=concept-1&from=media&media=saleaeAsyncSerial,,"After using this reference, be able to locate, explain, or apply: When decoding fails, verify raw timing before changing firmware.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
17,saleaeLearnAsync,saleaeLearnAsync,Learn Asynchronous Serial,Saleae,Manufacturer protocol teaching guide,Required · UART/async serial teaching,RETAINED + INTEGRATED,Week 17 → CETa Lesson → UART shares timing rules instead of a clock wire,Taught in,required,YES,learn.html?week=17&stage=ceta-lesson&lesson=0&section=concept-1&from=media&media=saleaeLearnAsync,,"After using this reference, be able to locate, explain, or apply: Calculate bit time from baud and explain how a wrong baud/framing assumption creates decode errors.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
17,saleaeStm32Uart,saleaeStm32Uart,STM32 Nucleo Board — Analyzing UART,Saleae,Manufacturer hands-on tutorial,Required · STM32 UART application,RETAINED + INTEGRATED,Week 17 → Career Lesson → Define the serial contract before writing the client,Taught in,required,YES,learn.html?week=17&stage=career-lesson&lesson=1&section=career-w17-define-the-serial-contract-before-writing-the-client&from=media&media=saleaeStm32Uart,,"After using this resource, be able to explain or apply: Capture both directions and correlate configuration with measured bit timing.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,adiMixedSignalGrounding,adiMixedSignalGrounding,Successful PCB Grounding with Mixed-Signal Chips — Follow the Path of Least Impedance,Analog Devices,Semiconductor-vendor grounding tutorial,Required · Ground/reference and return-path teaching,RETAINED + INTEGRATED,"Week 18 → CETa Lesson → Signal levels, connectors, grounding, mismatch, and conflict symptoms",Used in,required,YES,learn.html?week=18&stage=ceta-lesson&lesson=0&section=concept-4&from=media&media=adiMixedSignalGrounding,,"After using this reference, be able to locate, explain, or apply: Trace where current actually returns; do not assume every node labelled GND is automatically an ideal/common zero-impedance reference.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,digiKeyDatasheet,digiKeyDatasheet,How To Read A Datasheet — Electronics with Becky Stern,DigiKey Electronics,Industry instructional video,Required · Sensor/peripheral datasheet workflow,RETAINED + INTEGRATED,Week 18 → Career Lesson → Translate one I²C datasheet into a wiring and transaction contract,Lab preparation for,required,YES,learn.html?week=18&stage=career-lesson&lesson=1&section=career-w18-translate-one-i2c-datasheet-into-a-wiring-and-transaction-contract&from=media&media=digiKeyDatasheet,Taught in: Week 07 → Career Lesson → Read the datasheet in a risk-first order [learn.html?week=7&stage=career-lesson&lesson=1&section=career-w07-read-the-datasheet-in-a-risk-first-order&from=media&media=digiKeyDatasheet] | Taught in: Week 08 → Career Lesson → Start from the load and work backward [learn.html?week=8&stage=career-lesson&lesson=1&section=career-w08-start-from-the-load-and-work-backward&from=media&media=digiKeyDatasheet] | Demonstrated in: Week 13 → CETa Lesson → A datasheet is conditional evidence [learn.html?week=13&stage=ceta-lesson&lesson=0&section=concept-3&from=media&media=digiKeyDatasheet],"After watching, be able to explain or demonstrate: Cite the exact register/scale equation used to turn raw bytes into engineering units.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,molexConnectorFundamentals,molexConnectorFundamentals,"Connector Fundamentals — Gender, Polarization, Keying, Coding, and Mis-Mating Prevention",Molex,Connector-manufacturer engineering tutorial,Required · Connector compatibility/mis-mating teaching,RETAINED + INTEGRATED,"Week 18 → CETa Lesson → Signal levels, connectors, grounding, mismatch, and conflict symptoms",Taught in,required,YES,learn.html?week=18&stage=ceta-lesson&lesson=0&section=concept-4&from=media&media=molexConnectorFundamentals,,"After using this resource, be able to explain or apply: Verify pinout, orientation, mating family, power/ground assignment and mechanical keying before energizing an unfamiliar interface.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,saleaeI2cGuide,saleaeI2cGuide,I2C Analyzer — User Guide,Saleae,Manufacturer protocol-analyzer guide,Required · I2C analyzer reference,RETAINED + INTEGRATED,Week 18 → Career Lesson → Learn the logic analyzer on that known-good I²C transaction,Used in,required,YES,learn.html?week=18&stage=career-lesson&lesson=1&section=career-w18-learn-the-logic-analyzer-on-that-known-good-i2c-transaction&from=media&media=saleaeI2cGuide,,"After using this reference, be able to locate, explain, or apply: Inspect raw waveform whenever decode conflicts with the datasheet transaction.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,saleaeLearnI2c,saleaeLearnI2c,Learn I2C — Inter-Integrated Circuit,Saleae,Manufacturer protocol teaching guide,Required · I2C teaching guide,RETAINED + INTEGRATED,Week 18 → CETa Lesson → I2C uses shared open-drain lines and addressing,Used in,required,YES,learn.html?week=18&stage=ceta-lesson&lesson=0&section=concept-7&from=media&media=saleaeLearnI2c,,"After using this reference, be able to locate, explain, or apply: Explain why pull-ups are required and identify address/data/ACK phases in a raw transaction.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,saleaeLearnSpi,saleaeLearnSpi,Learn SPI — Serial Peripheral Interface,Saleae,Manufacturer protocol teaching guide,Required · SPI teaching guide,RETAINED + INTEGRATED,Week 18 → Career Lesson → Only now generalize the model to SPI,Used in,required,YES,learn.html?week=18&stage=career-lesson&lesson=1&section=career-w18-only-now-generalize-the-model-to-spi&from=media&media=saleaeLearnSpi,,"After using this reference, be able to locate, explain, or apply: Determine which edge samples data and verify mode against the peripheral datasheet.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,saleaeSpiGuide,saleaeSpiGuide,SPI Analyzer — User Guide,Saleae,Manufacturer protocol-analyzer guide,Required · SPI analyzer reference,RETAINED + INTEGRATED,Week 18 → Career Lesson → Run one small SPI comparison transaction,Used in,required,YES,learn.html?week=18&stage=career-lesson&lesson=1&section=career-w18-run-one-small-spi-comparison-transaction&from=media&media=saleaeSpiGuide,,"After using this reference, be able to locate, explain, or apply: If bytes are wrong, verify alignment and CPOL/CPHA against raw edges.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,saleaeStm32I2c,saleaeStm32I2c,STM32 Nucleo Board — Analyzing I2C,Saleae,Manufacturer hands-on tutorial,Required · STM32 I2C sensor application,RETAINED + INTEGRATED,Week 18 → Career Lesson → I DO: prove an I²C identity-register read end to end,Taught in,required,YES,learn.html?week=18&stage=career-lesson&lesson=1&section=career-w18-i-do-prove-an-i2c-identity-register-read-end-to-end&from=media&media=saleaeStm32I2c,Taught in: Week 25 → Career Lesson → Triangulate with independent evidence [learn.html?week=25&stage=career-lesson&lesson=1&section=career-w25-triangulate-with-independent-evidence&from=media&media=saleaeStm32I2c],"After using this resource, be able to explain or apply: Correlate raw bytes with device-register intent and measured sensor change.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
18,saleaeStm32Spi,saleaeStm32Spi,STM32 Nucleo Board — Analyzing SPI,Saleae,Manufacturer hands-on tutorial,Required · STM32 SPI application,RETAINED + INTEGRATED,Week 18 → Career Lesson → Run one small SPI comparison transaction,Taught in,required,YES,learn.html?week=18&stage=career-lesson&lesson=1&section=career-w18-run-one-small-spi-comparison-transaction&from=media&media=saleaeStm32Spi,Taught in: Week 25 → Career Lesson → Triangulate with independent evidence [learn.html?week=25&stage=career-lesson&lesson=1&section=career-w25-triangulate-with-independent-evidence&from=media&media=saleaeStm32Spi],"After using this resource, be able to explain or apply: Correlate transfers with chip select and raw clock/data edges.",Existing Teaching Media assignment reconciled to the strongest current instructional section.
